"id","DR1","DR2","DR3","DR4","DR5"
1,0.764725853755209,-0.11790522287212,1.00833989840444,-0.019365389666632,-0.78739331673547
2,0.263384246709824,-1.26450387978061,1.12981001133897,-1.30127316828815,-0.970720959326146
3,0.425298894102124,0.0587140978768527,-1.44218711062662,-0.996063212093231,1.92432621794725
4,-0.202245477123865,0.398257028609735,-0.160669455777427,-0.106610185390686,-1.29086649047313
5,0.711590688165221,1.81487596601144,0.66187517207011,-2.15074810384028,-0.391480825774225
6,-0.680850742233746,-2.06902448741027,1.45381649762916,-0.104377095680761,0.295546399844625
7,-0.502412468601365,-0.288849926201648,-0.0904613052878877,0.259168345016846,0.317595217200863
8,0.842627359499037,3.3583134121954,1.01806247766019,1.31558276902396,1.4360250946828
9,-1.13113958344928,-0.485713936124985,1.82649413794639,1.25657330666191,0.0925210526072027
10,-0.753650962765159,-1.8407793035281,1.21491649551156,1.36641296561773,-0.243678902057258
11,-0.404766898857031,-0.135633040794013,-1.00502129514503,1.15061605717194,-0.0491843433628174
12,-1.39832404898616,1.67120527847549,-0.00455893429082991,-1.18450097497223,-0.327134322724116
13,0.291755479437642,-1.1976700254192,1.51080421117903,1.2755355798818,0.461520965265778
14,-0.855444966115733,-0.918905241287152,0.992494316550032,0.917042023113416,-1.83733945567489
15,0.511896547193877,-0.764625344479014,0.218077093663093,0.598330035186861,-2.35793818340195
16,1.31778125418255,0.326236209898408,0.136902063076247,-1.99334724489836,-0.736102126712136
17,-1.02751874624997,-0.416935303661187,-0.235004886736183,-0.826814564462133,1.35181326552407
18,0.068999666621587,1.42502905745074,0.302914729283511,2.41209763249958,1.54635901642069
19,1.06306860025822,0.478152238764654,0.272795507075176,-1.12853626852969,0.421118251706577
20,-0.899554093655633,0.245305007968634,-0.570209930203931,-1.04943946753892,-0.66780014283662
21,0.949900308077974,0.0461134504958142,2.01686097658333,0.416008918096263,1.12549690284406
22,-0.61828330312619,-0.493345687057437,-1.07273858545437,-0.161793477901779,-1.59784692549184
23,-1.42026946746897,-0.589016978261134,0.778607362748877,0.799580271632603,-1.81654128230258
24,-0.936332999368468,1.21581102461146,0.424188056806166,0.265817485387039,-1.98231101663907
25,1.45444317464676,0.518588844507833,1.12705248264644,-1.56806167652645,1.17857443904662
26,-0.491365003860889,-0.270780923454115,-0.826482028455975,-0.35332271926838,0.495910381699345
27,-0.0208618175179516,-1.00802773177067,-0.0861531223004539,-1.53525008027046,0.166904521327504
28,1.09761918710097,0.548433784330455,-0.822446155707152,-1.29621575022835,1.54700488603968
29,0.218659917696172,-1.45578000803918,0.290909623953878,0.965549814078829,-0.749731668039277
30,1.5125613981563,0.860647220351467,-0.5628303963647,0.812863140993701,-0.973499549397394
31,0.11763882137556,-1.78558509981226,-0.610185654679277,0.419451700927622,-0.027536468359682
32,-0.668501596676302,-1.82002072328043,-0.410187104804068,1.22102364919671,-0.364499374480899
33,1.28853873404292,0.307627530043273,1.35058901052817,0.848425181483843,0.276866999891857
34,-0.762061483403525,-1.76537665517183,-0.445616232120824,1.20156679465694,-0.361054278278125
35,-0.822954582563104,-1.80030221604024,1.18867269749915,1.35200048077346,-0.241126978944093
36,-1.60084342265519,0.166967668460932,-0.295081489580046,-1.45519271014984,0.89994801971525
37,1.41611007654323,-0.593613997968149,0.358012052137144,-1.54469692663626,0.857686023061152
38,1.76646892146377,0.253054042782846,0.327826042696585,0.503673623024644,-0.146688589062764
39,-1.78428987542319,-1.16833961472597,-0.832712252803896,0.988982643203938,-0.323413412358923
40,1.57093862737096,0.437744827356323,-1.40356493956931,0.29991374298432,-0.257173772878081
41,-1.31616773387003,0.389508478391193,0.675559853786001,-0.870901512161311,0.170990223785764
42,2.48585300940618,0.600050465582514,-0.480626677401828,-1.43571826858083,-0.101522014511022
43,1.19538529019238,-1.5326563751626,0.163081518612802,0.203612199131488,-0.419786550479267
44,-1.2112616349223,2.07916042713075,0.69408472109819,1.40293584095109,-0.681498860931076
45,1.56031250373178,0.370310645710831,0.0174113419151105,-0.456980377558432,-1.28693867877892
46,-1.54519238712028,-1.30798556655907,-0.742171149661075,1.03870571591667,-0.332217547099346
47,1.2188806706464,0.751435094676733,1.93484311698821,0.0437447695087991,-0.48181643942901
48,-0.744943718150594,-0.332924362014078,0.0290294158732375,-1.27719852232308,0.868431769267647
49,0.657541201384037,0.805463289878335,-0.989094273085966,-1.38773502898948,1.56320959780829
50,0.991346596472941,-0.547915876528689,0.134289139277519,0.650759699653238,-0.86184095652715
51,2.02628769239341,0.00604081199319696,-0.470779262340836,-1.10308845331511,1.51280911632325
52,0.432284585939745,1.21085003766389,1.63697600954734,-0.119836933473683,-0.452852112094573
53,-1.36435350677496,0.718453364114921,1.84952779448943,-0.586137594835817,1.38670872253886
54,-1.81990825859386,0.485190152236065,-1.87859554643627,-0.617841002391746,-0.700013455105392
55,1.48225427697956,0.323785948772859,-0.676793076738268,-1.21622645934265,1.53284171276161
56,-3.23786572441412,2.92615832249349,-0.0832700336293421,0.694377440571951,1.37114472514133
57,-0.0114642675635306,0.804936170344179,-1.32632196142932,-1.64678244033239,-0.753259092613226
58,-0.472971302583492,-2.00471150785391,1.32120387746183,1.42478352923703,-0.254014190665583
59,-0.864230992813587,-0.820162783693059,0.113189681704496,1.65813159655845,0.437984191581771
60,0.353162163984092,0.399191819059837,0.501662234764037,-0.311110586931906,0.081348230160876
61,0.56850486129187,-0.122393582112941,1.78854504999148,0.216773318857082,-1.2015622684971
62,-0.49194174467287,0.587425945760971,0.278651378613049,-0.17862342338107,-0.0353552489759631
63,1.09836022247526,-1.47598845267961,0.126340201395425,0.183434720349508,-0.416213858120834
64,-1.33882484181013,1.06208126341056,-0.59106774318098,-0.342974936836749,-1.24901495141721
65,-0.121458666927344,-1.64593914797916,-0.700726757822097,0.369728628214886,-0.0187323336192585
66,-0.926604250631735,-0.783733404953989,0.0895702634933261,1.64516036019861,0.440280922383621
67,-2.38914390884755,1.48159300219289,-0.727733863784339,2.3881451668538,0.475686872136634
68,-0.375946234866372,-2.06137943033691,1.3579451946792,1.44496100801901,-0.257586883024016
69,-1.10881914183337,0.0653245893170819,-0.320094537896492,0.13305910262947,0.339924544441066
70,1.57209202507589,0.0657789632666103,-0.937995191050288,0.168466008744199,-1.35347535691978
