"id","DR1","DR2","DR3","DR4","DR5","DR6","DR7","DR8"
1,1.97096416382309,-1.47129974764146,0.119227485520623,-0.347576065703298,-0.0829572939460282,-0.024460713196343,0.792133483281392,-1.34163137945513
2,1.18824021675789,-0.478509812597965,-0.761537148226716,0.560319645911307,2.55333548831846,0.31112202366341,1.59494631802593,1.16572700259316
3,0.674588569330853,0.315929673046788,-0.247899822093479,1.89239698604952,-0.0558060235024752,0.703387173433564,-1.5763882146059,1.22048351756822
4,0.510276407537196,-1.22877715416921,-0.49139158799064,-1.14104132891395,0.140786604752018,-1.08268152206082,-0.882381388874628,-2.25652933239266
5,0.57728551024656,0.787892805003446,-2.84233549976222,-0.063267047105251,-0.477940764293744,-0.374077059865725,-0.326143899435685,0.651684146926049
6,-0.794963517079604,-0.498211436002294,0.832374235613317,-0.483627808808738,0.652187388139612,2.1699949627244,1.96949979262786,1.47222504859053
7,-0.191331382252759,-0.44499461710672,1.73389474857046,0.0267886178396059,0.160165954219001,-0.539729190109709,-0.613059105863875,0.0155954229778719
8,1.62891819204091,-0.057818257842675,-1.0820953541843,-0.954830045725402,-0.990811837675214,-0.819973932056383,-0.966872472621317,0.144697164858193
9,-1.81318249921658,-0.125215977875691,0.516098694322714,-1.34080387834065,-1.36058292034574,0.309110583137869,2.06267970423005,0.428987746621081
10,-1.04518045083111,-0.302626670994905,0.904492470608534,-2.01417733516515,1.69902184523753,0.245106939521052,1.06385870654247,-0.253424660772612
11,-0.989831172984829,0.800727745441822,1.18019555679539,0.0147658394131979,0.531613784663896,-2.0723209342929,-1.18023922786246,0.512523467014218
12,-1.18973831990482,-0.283680833069256,-1.50994153716953,0.715053424049496,-0.421756100729999,-0.0727468310517305,0.0546683341813421,0.347810465987929
13,0.0651914894551489,0.0864600472209991,1.57095773253516,-1.51602069010147,0.543533755791159,-0.437636155031741,0.355781849760559,0.723846052524603
14,-1.18619132619772,0.00273049264653191,0.892139321640524,0.126564818540938,0.44095880576784,-0.533042110005909,2.39140891278269,-0.217459728576547
15,-0.0806913516986388,0.400301021377387,0.0040530178990457,-1.26669798341071,0.590930591946859,-0.635180098027673,0.506591264783165,-1.44892238239344
16,1.11098674157201,0.547532004248902,-0.66442211718177,-0.609190274118905,0.531627480492285,0.501823038382909,-0.974567206509733,-0.283123928633561
17,-0.0215584881604454,-1.65330532223529,1.29649488235235,2.00153137900682,-1.50569824155679,-0.0293611339773428,-0.323457835243774,1.7075589269129
18,1.79604270308896,-1.73192459256604,1.70223886472828,-0.29438153445149,-0.0812664248631588,-1.21842847617618,-0.777273529924575,0.0231519368883938
19,1.18116357665393,-0.150361491424856,-0.601005212410976,-0.512222405317693,-0.880827340581825,-0.352166764574603,-0.925544483773212,0.10908037502327
20,-1.00402043746646,-0.115206195008178,-1.0435918916293,-0.0781630034825229,1.10604877477503,0.341038156092203,-0.846956865758362,-0.641697290713718
21,1.956408165863,-1.61583450514157,0.561144520658447,-2.15557796984213,-1.68138228080933,-0.73384210843695,-0.700916465827096,-0.0217245857800443
22,0.0181968365466187,-0.858112847468766,-0.743439691486056,1.64426795843575,0.624441094994706,0.358098781787113,0.721645898635311,-2.03868829717191
23,-1.78429677531927,-0.408286169431658,0.211249620137554,-0.527844323711909,0.173764413556479,-1.14698435031173,1.34561121443223,-0.915017586526571
24,-2.10655002250997,0.916750420283194,-0.756590929195636,-0.74406944935852,-1.16254952151831,-1.81449462362465,0.576953779390169,-0.681529606246669
25,0.905238132971877,0.718115978540082,-0.568744247762995,-1.66141960748353,-1.07994275000376,1.76699257314089,-0.594432465697136,0.838714546959383
