"id","DR1","DR2","DR3","DR4","DR5","DR6","DR7"
1,1.45159418528276,-1.65621047029129,0.700632391471054,0.190670414981923,0.371091625018312,0.252125409422823,-0.53286435367647
2,0.76180498892793,0.567531694926018,0.723295658257833,1.34037224169789,-2.02689701184176,-0.0555572557306691,0.332203804723677
3,0.740535891033513,0.394942943308528,-0.918580659440364,0.673733173906165,0.374312922463232,1.64864165410882,1.12191348606534
4,1.54279309407213,-0.140915726703803,0.282162164639896,-1.57169383967625,-0.730654866671431,-1.21039150295417,-1.45833214869063
5,0.472703783888815,-1.2103926125904,-0.531688669931077,0.351348266171936,-1.14628111159862,1.10636162026399,0.17837740587018
6,-1.47932059517857,0.49603373167868,-0.47306848779457,2.15476636207652,0.0427587886085483,0.0140814230893363,-0.548818416130201
7,0.263066351836807,1.74193195613292,1.34468275447924,-0.0188293682964028,0.256141750851041,-0.261176936906303,1.89534711677807
8,1.605360406809,-0.202247962440986,-0.650796541155673,-1.07277536800101,1.76423157073109,0.621148326574828,-0.211406189702379
9,-2.27652387406815,0.0244470177227048,0.276183008971676,0.0473030510812352,0.770975564184657,-0.780346704894638,-0.0962709780264364
10,-0.86700561193931,0.341602906061043,-0.514197141370478,-1.27608751046996,-0.244801849206871,-2.21193820850175,0.660674946301665
11,0.130056661892996,1.5654192145921,0.219957697133781,-1.86803123379693,0.107520375744371,-0.463208203721314,1.16995590705033
12,0.54485146419167,-1.11464782248189,0.0783894672350981,1.35440018715556,-1.06566527479834,1.21594827711213,0.571847183267961
13,-0.0498153735255987,-0.067550690022605,-0.111388780932043,-1.33846822280579,1.11018595069633,0.864621197445673,1.61182956224599
14,-1.47353378841173,-0.259187891154368,2.02094100514948,0.158440909070353,-0.314878936912233,0.538138786729236,-0.128263699351176
15,0.0651577483054025,-0.548467534194874,0.49654675531119,-1.195318778942,0.209010387953354,0.117735503405253,-2.58676629860657
16,0.47310684355531,-1.20985772549482,-0.528280412181546,0.356951908188604,-1.14583074379527,1.10697383622403,0.180575561051175
17,-0.482258321346269,1.71985004020974,0.26108635070969,1.56282263874954,0.395081013559789,1.76281142786977,-0.0395374553815421
18,1.81102826088336,1.46495471629072,-0.101321567119821,-1.24370528992539,0.790389535193757,-0.667499253149242,-0.512597913314479
19,0.380403120261137,-1.33288175747783,-1.31217969457384,-0.9318857556451,-1.24941533856658,0.966164165413574,-0.325000130577256
20,0.432397817239173,-1.26388132214823,-0.872514444884248,-0.209015935494892,-1.19131789193398,1.04514002425944,-0.0414381122291356
21,1.57916152848673,-0.237015623653578,-0.872333294875235,-1.43701209908444,1.73495766351311,0.581354289171878,-0.354286276466937
22,0.181238932256367,-0.394420050668332,1.47812498717632,0.418530121858466,0.338716315319173,0.294053699898352,-1.95369760648054
23,-1.5888088530297,-0.412165600489753,1.04617928878342,-1.44420070769677,-0.443684128671345,0.363045022156229,-0.756936081115225
24,-1.5775231823678,-0.397188761813562,1.1416105057703,-1.28729873123006,-0.431073830177445,0.380187069037502,-0.695387736047416
25,-0.252898845800299,-0.824059381362304,-1.6220611781988,1.31610967538313,0.0260440077421483,-0.0945784070311521,0.632415921945614
26,-1.58411610846764,0.356963086828333,-1.35921550267281,0.697819437742765,-0.0743368402633737,-0.145094726522488,-1.12033876318843
27,0.941367029109946,2.05572697689332,-0.410004778398853,0.435559547781736,-0.604933526714366,0.352647482864252,0.794343900281319
28,-0.183572583162918,-0.732058800922842,-1.03584084527935,2.27993610225007,0.103507269918957,0.0107227380966705,1.01049861307644
29,1.95975727782053,1.6623280545591,1.15632554245738,0.824038614225209,0.956575254631214,-0.44159156389246,0.298521348472003
30,-0.201969356385856,-1.51937364949059,1.25367318269281,-0.0526078717561897,-0.281152523803034,0.498047144133841,1.29916401899588
31,-0.693286895679361,0.572139244255277,0.954761948677688,1.13908219871407,-0.0506933259614955,-1.94807312972215,1.60807982930973
32,-0.740041816992943,0.510092341168198,0.559404049732011,0.48905972478055,-0.102935991150506,-2.01909018108742,1.35309382831452
33,1.57996764781972,-0.235945849462422,-0.865516779376172,-1.42580481505111,1.73585839911982,0.582578721091968,-0.349889966104951
34,1.96459399381849,1.66874669970604,1.19722463545176,0.891282318425229,0.961979668271456,-0.434244972371914,0.324899210643921
35,-1.28268607756782,1.24398422948913,0.98307178547968,-0.589469808379089,1.11969484670907,0.963485572205434,0.395424741274281
36,0.811178756831608,1.88295844502154,-1.5108720314976,-1.37441682360212,-0.75040232719756,0.154901727769562,0.0843397768205228
37,0.729653280038136,0.380500991727931,-1.01060361867768,0.522434839456091,0.362152991772664,1.63211182318765,1.06256329617852
38,1.38549239997734,-1.74393195396612,0.141678120547848,-0.72832687575168,0.297231305268331,0.151721991975361,-0.893361803359347
39,0.395867163423567,1.14031040861428,0.641342974728889,0.0012342833924514,1.79986179933834,0.755521227017233,-1.30031801017648
40,1.4685226912756,-1.633745212277,0.84377921695138,0.426023379681985,0.39000707275916,0.27783847974473,-0.440541836074752
41,-0.160087698344928,0.693374910607491,-2.02689837403182,-0.423840011208369,-1.07390101273418,-1.55464645556796,-0.284259252344575
42,0.462627292226403,-1.22376478997986,-0.61689511366937,0.211257215755229,-1.15754030668246,1.09105622126285,0.123423526345353
43,0.0982149482397794,1.52316313404141,-0.0492946650792242,-2.31071895311373,0.0719413192794421,-0.511573264564907,0.996301647751866
44,-0.104321492932529,0.00447928762614535,0.889735079854161,-1.72531385414767,-1.37569313063912,-0.954674312882424,0.408866706877606
45,-0.306361810008425,-1.65790940724536,0.370934425564093,-1.50395115407327,-0.397797784871601,0.339483210482061,0.729841827118644
46,-0.731174504330023,0.52185985727092,0.634385720221708,0.612339849147252,-0.0930278994767282,-2.00562142996642,1.40145324229637
47,1.41934941196304,-1.69900143793755,0.427971771508512,-0.257620946351545,0.335062200750028,0.203148132619181,-0.70871676815592
48,0.819643009828033,1.89419107402868,-1.43929861875743,-1.25674034125208,-0.740944603327135,0.167758262930517,0.13050103562138
49,-0.220654072480587,-0.781268413716043,-1.34940055823626,1.76440103671659,0.0620734320104316,-0.0456011302275139,0.808268336425068
50,-1.51787035172633,-0.318025471667978,1.646032652701,-0.457959712763157,-0.364419395281122,0.470795031124233,-0.370060769260426
51,0.632918960079,0.252128088789147,-1.82858547856529,-0.822439244544296,0.254064718967814,1.48517999277673,0.535006052740158
52,1.44957888695027,-1.65888490576918,0.68359110272339,0.162652204898576,0.368839786001543,0.249064329622593,-0.543855129581431
53,0.654684182069805,0.281011991950373,-1.64453956009058,-0.519842575644209,0.278384580348905,1.51823965461919,0.65370643251379
54,-0.77628930681326,0.079746823098202,0.426441586499378,0.876200999931903,-1.15478692772002,1.18073735662193,-1.12595362234125
55,0.79535200567705,0.46768758830719,-0.455057605504013,1.43582848817302,0.43556294371929,1.73190302467506,1.42086259068041
56,-0.635017934948405,1.51712783098557,-1.03064333636283,-0.560957685567738,0.224391616088797,1.53078157901254,-0.872638268977956
57,0.729963275274717,0.525275614375327,0.454043296044835,0.897684522381097,-2.0624760683067,-0.103922316574265,0.15854954542521
58,0.292683888800488,1.00337931214625,-0.231171009151229,-1.43329807287463,1.68456764167983,0.59879394124559,-1.86304573651074
59,0.169153449543147,1.61730326286319,0.550558698838356,-1.32447795818011,0.151206052669665,-0.403823255596902,1.38317695960667
60,0.553315717188095,-1.10341519347475,0.149962879975264,1.47207666950559,-1.05620755092791,1.22880481227309,0.618008442068818
61,-0.128102013255816,-0.0270790510129725,0.68864787263179,-2.05592873313109,-1.40226483103697,-0.990795054525107,0.279175551199009
62,-0.500430193784638,0.0502158739777973,0.759252573607557,1.9940885108865,1.56013152522548,-0.840154787751832,-1.26006017567685
63,0.105873081903211,1.5333259888574,0.0154622321618783,-2.20424975479703,0.0804983075431594,-0.499941161324043,1.03806659619074
64,0.154636994267605,-0.429722598976498,1.25317997570723,0.0486897487583593,0.30899204029784,0.25364744653535,-2.09877584842609
65,0.123607707229053,1.55686102106284,0.165425573141273,-1.95768950606363,0.100314490890715,-0.473003659082041,1.13478542415444
