"id","DR1","DR2","DR3","DR4","DR5","DR6","DR7","DR8"
1,1.9205080796494,0.524655497822421,0.00675712053784052,0.0234052150266505,0.798712708040632,-1.24602135415106,-0.166535448207947,-1.0769696475528
2,1.0020931268344,-1.44754041047156,0.519377601583016,1.19600656738796,0.849854701260718,2.01825384730382,0.425282468487888,1.23761014036876
3,1.13672002152869,-0.517572451182893,0.0488098182976964,-0.476594941858845,-0.437754711947538,0.984216463080838,1.95143787487335,-0.0684925717178977
4,1.50711642446499,0.916221319428161,-0.243154562922463,1.40530106250834,-0.821205316369007,-0.933417787424101,-1.45118886352337,0.965401582171889
5,1.0945000621152,-2.08764863436809,0.422206229884637,-0.116656744174358,-0.272886539488906,-0.196820542615815,1.02659180416621,-0.3343506847162
6,-1.36900021111917,-0.0362823333905442,0.563029848578089,-1.52430976238686,0.899448337903138,1.7066233557896,0.2047230591161,0.447256927747199
7,0.0575103430597406,2.18389408761554,-0.363479892142272,1.12683779453946,0.824415628352003,1.2563700959287,0.356025667778986,0.692133839889091
8,1.83013597214056,0.246252403646119,-0.0468229370143332,0.0150641960422595,-1.02849940125959,-0.937379044592095,0.423594597539811,-0.216557564506336
9,-2.30947791894362,0.408134302271468,0.753129014569593,-0.872850723972068,0.508853929489827,-0.183070724732477,-0.789849575554686,0.189733060944852
10,-1.700824662268,0.473837801394483,0.662905528022313,0.644334304989982,-1.33864715141723,0.500227356057678,-1.90988119452595,0.0518332116292449
11,-1.56185982667711,0.701901030109652,-1.2215304679064,1.62995827896606,-1.12624233802908,-0.145710082887701,-0.246705685272981,-0.53594040203048
12,-0.139325726521221,-1.30085450140237,-0.0325786912731826,0.0953841386410385,0.643396032739477,0.447373226324633,1.18450190355264,-1.99321088734337
13,-0.902069581906368,1.3335972123494,0.962263233832446,0.621740696602508,-0.949629480827721,-0.204706189462481,1.14492425995085,-0.957020506320613
14,-1.89601427714985,-0.268190625740405,0.426722142385562,0.619970599767759,1.80004751252544,-0.742361602379573,0.411838485178272,-0.126828860919286
15,-0.394000120052532,0.0945183768676568,0.289658838771354,0.563173243099592,-0.14683130304077,-1.76671363976738,-0.475133589610406,0.52218791212496
16,1.10907485732917,-0.189033450259689,0.258238950603588,-0.370240161520848,-0.222206267264962,-0.229063706096637,1.0390732690557,-0.418945961755419
17,-0.159785248929611,0.537356575089669,-2.48171658250355,-1.28802641682443,1.4023625323947,0.239170420551745,1.65837130242449,0.198637575981967
18,1.41565305233915,2.09619849301184,-1.33513859474634,0.927258825446995,-0.90667325660394,-0.129270024995696,-0.667184929177213,0.744718257514306
19,1.02479799153341,-0.113313593587483,0.449486816451883,-0.279781517755034,-1.54326548737317,-0.932937553286232,0.788940333616031,0.0402755271251939
20,-0.236751489380072,-1.19502961339665,0.225145141054762,0.209334385687499,-0.961746854739439,-0.392835003121059,0.886168015436304,-1.41878412112929
21,1.85065951052645,2.2542107793763,0.00543130044015258,-0.186101769051813,-1.37346265450515,-1.0861959662873,0.396202621897631,-0.060457233211595
22,0.868235978598669,-1.26096600918889,-0.407990372707306,0.0421480043293821,1.69762487342947,-1.38622894696623,-0.276262348541603,0.732786016799241
23,-2.17171138847048,-0.670953973949492,-0.25053593495358,0.582383979016684,0.251244105137728,-2.10201291811611,-0.0801431879483027,-0.173545397969832
24,-2.15500941937098,-0.661440446840871,-0.239324287313463,0.57702857722535,0.408528914396071,-1.99806427295331,-0.0428713512388045,-0.206164318006502
25,0.887784965609869,0.779689031871657,1.08006677410298,-1.83088730629444,-0.483484747946491,1.26107524507983,0.174474209364822,-0.0420714622472372
26,-1.72192225726298,-0.69984945464548,-0.600351917520319,-1.64830004278509,-0.452350266317278,0.180651528080445,-0.350834184186552,0.0350494764639825
27,0.588257699614779,0.959544096096495,-1.92336352357028,0.326531410973116,-0.313651610367313,1.38831444146141,0.710408277541035,0.448345976123891
28,0.794935285185962,-1.58779508804629,0.341647213712116,-1.76974295880425,0.537342528792891,1.42121768109859,0.200142855054578,-0.81496468604528
29,0.402305015526009,1.4014515393849,-0.900945019041481,1.46270970496395,0.965283475971635,1.59955030569842,-0.139267929464981,-0.614241644378133
30,-0.735575410707549,-0.0298733425006914,1.65147051671357,0.959731876266044,0.806792400468842,-0.213926173089869,0.641838959167628,-1.42160415939974
31,-0.140174078371263,1.64423606875689,0.924406605930733,0.0174306320706198,1.244727983902,1.94006892602423,-1.29866421666775,0.732224317923197
32,-1.43173571379778,0.816942325112194,1.22376998482042,0.655381552240389,0.386194388196403,1.89977900219514,-1.40460849475317,-0.0216485719543543
33,0.699644892816842,1.67101092666978,0.727709320537243,0.49088844896688,-1.60770411558698,-0.489555228480976,0.521616922170304,-0.698190207045706
34,0.44973277191731,1.52261916980097,-0.680519539035589,1.49577591408521,1.01056416731265,1.75824004326538,-0.0806573161622673,-0.482659492784662
35,-1.9895903903227,1.17341456964265,-0.140226537092556,0.277364156961602,0.574286320035139,-0.33237622471623,1.05928731144142,0.282503038687831
36,0.451883843667813,-0.844145648083826,-1.51205725576973,0.703410049557183,-2.21172050898426,0.424331078899599,0.343705203998402,1.16207423128028
37,1.16976068567515,-0.383846441142305,0.301146689448603,-0.428274977781067,-0.616426598609258,1.02327968605246,1.96753229298824,0.140608152105293
38,1.9803582600515,0.927400064759814,0.785349401582566,0.193229807900934,-0.20916533083841,-1.40794780652409,-0.217897168509745,-0.315970205825985
39,-0.577708282691522,0.790110560212728,-1.72922989771157,-0.106704176981514,0.739873042298833,-0.910654111493495,0.319637020925189,-0.546700546024796
40,2.18519720869952,-0.621927452463828,1.54589582643242,0.491466260493366,0.85022308213211,-0.335299908098169,0.146744805580082,-0.125736597555131
41,-1.14647117824268,-0.780893362247901,-0.968918387102643,-0.186012321383893,-2.06758505057106,0.842624251787964,-1.48083506477334,-0.342424854689279
42,1.2776157486472,0.337285183722664,1.23330487307806,-0.203650834378981,-0.469386570895963,0.196082034496359,1.19933267034138,0.276621457957238
43,-0.041852514709923,0.607758534072499,0.48623722057394,1.59771118228341,-1.60526608765903,0.223420789659977,-0.0316541184908677,1.82525941095459
44,-0.292868691370374,0.0622755088119187,-0.950101573293382,1.39279688275819,-0.309824815292973,-1.29748030646222,-1.06788888987096,0.132697019146876
45,0.280827566813992,0.520345764759202,0.9263517158757,0.348307265334893,-0.412884831752401,-1.71169622211538,0.194109600122284,-0.416923173517467
46,-1.62137953588362,0.23484231513976,0.146884425027158,0.473121710898987,0.621189852711628,1.40673232133372,-1.59000962691422,-0.780211578747733
47,2.052697617627,1.02058774266152,0.938031149233577,0.196687069395212,0.250472453345459,-1.03308355450203,-0.0825412473284781,-0.333460512427824
48,0.602941312749555,1.42342058620563,-1.00111115615341,0.555372603489183,-2.11713208046912,0.819368129075647,0.514683752945402,1.50439587845962
49,0.647039890659319,-1.88951616279193,-0.193244015672465,-1.83382644900001,0.0716600317642111,0.816024073739191,-0.0208071444565945,-1.04401523386714
50,-0.506998555013334,-0.699976965714632,1.51970617714376,0.494864951667276,1.20870260306117,-0.807186196273638,0.466511525289225,1.86383460197002
51,1.0452017626643,1.44632511517642,0.0654299597792752,-0.631704598714994,-1.92205908886064,0.109437706291528,1.66410397839546,0.353477421404442
52,1.91080450389738,0.503414100266704,-0.0312323225626469,0.0184596724284427,0.774319176452535,-1.28363379208635,-0.180307303512591,-1.09543929127257
53,-0.423837394586783,-0.134100208429799,-1.06038374673202,-0.271158634807225,-1.67241135147289,-0.0901973372021478,1.48917697128486,-1.60650486027655
54,-1.33487767606939,-1.4697274658682,-1.10173876826816,-0.187258310593643,0.924700717129997,-0.429260449057912,0.831276695995271,-0.416861728673106
